subj_id,rt,ink_colour,response,word
48,557.4041228909947,purple,purple,yellow
48,541.7395069088902,orange,orange,blue
48,518.9854908074403,red,red,blue
48,579.5192733524689,red,red,pink
48,572.3722893888355,brown,brown,purple
48,648.1341705101473,green,green,red
48,668.779703161187,pink,pink,green
48,410.57911808120286,blue,blue,orange
48,509.9547916172223,green,green,blue
48,496.80752456088163,yellow,pink,pink
48,495.71647359699875,yellow,yellow,pink
48,568.2347769771101,brown,brown,orange
48,572.3042288001471,orange,orange,green
48,499.90436718586705,pink,pink,green
48,439.36649289234896,red,red,red
48,463.6714207608157,brown,brown,brown
48,670.5346694758498,blue,blue,blue
48,479.6790970409809,brown,brown,brown
48,564.0019010041849,purple,purple,purple
48,551.6282983177534,green,green,green
48,599.3095569205291,pink,pink,pink
48,490.6859097849173,orange,orange,orange
48,419.4318100119524,green,green,green
48,279.0365168825118,yellow,yellow,yellow
48,667.1148677762433,blue,blue,blue
48,434.75352392168446,orange,orange,orange
48,537.2897756309395,purple,purple,purple
48,564.8567596287367,pink,pink,pink
48,460.7352005793122,red,red,red
48,484.05178188611706,yellow,yellow,yellow
49,510.51335103765314,red,red,yellow
49,559.0946905349067,red,red,pink
49,452.77314638626694,orange,orange,yellow
49,591.1987663153842,purple,purple,brown
49,477.6799065304061,brown,brown,orange
49,688.0707900364006,yellow,yellow,pink
49,735.9771594883016,pink,pink,green
49,611.5334062022818,yellow,yellow,orange
49,759.2972496137297,pink,brown,brown
49,676.4348384380534,blue,blue,purple
49,709.3100181421589,green,green,orange
49,619.0760462107072,blue,blue,red
49,395.38654568384095,green,green,blue
49,802.0776760289683,brown,brown,purple
49,679.760497848684,purple,purple,pink
49,542.0568081081785,orange,orange,red
49,589.5169218833852,red,red,red
49,619.4625561330672,blue,blue,blue
49,522.5784882037904,purple,purple,purple
49,370.23402021998544,green,green,green
49,490.36096163636523,yellow,yellow,yellow
49,471.0789056166494,orange,orange,orange
49,601.0483670957896,green,green,green
49,541.8169254035522,pink,pink,pink
49,565.8135086438103,brown,brown,brown
49,540.8217809419823,orange,orange,orange
49,676.2611157087013,red,red,red
49,545.9233221200562,brown,brown,brown
49,441.8797471765005,blue,blue,blue
49,607.1770403059076,pink,pink,pink
49,448.40337148671256,yellow,yellow,yellow
49,411.1200962309098,purple,purple,purple
50,723.0360879876329,yellow,yellow,pink
50,635.2602297674872,purple,purple,blue
50,719.6302066690025,red,red,orange
50,667.6771314510074,blue,blue,pink
50,555.9855116508068,yellow,yellow,orange
50,649.4708579665531,blue,blue,pink
50,555.438261270213,brown,red,red
50,650.8755417435884,brown,brown,red
50,610.2288789699196,orange,orange,yellow
50,641.9424735121756,orange,orange,red
50,680.1093557288,green,green,blue
50,650.1059774723269,green,green,orange
50,624.5467666280348,pink,pink,red
50,632.593355103282,purple,purple,red
50,605.8432104596473,red,red,pink
50,625.9258602771449,pink,pink,yellow
50,468.84684455663466,red,red,red
50,464.09806072390745,orange,orange,orange
50,454.80134697146315,purple,purple,purple
50,521.3322501318914,red,red,red
50,553.4953184993243,orange,orange,orange
50,570.8688461360297,pink,pink,pink
50,458.8925092062015,pink,pink,pink
50,482.9343157337391,purple,purple,purple
50,548.105464879853,green,green,green
50,574.0253099780354,brown,brown,brown
50,507.2535475661206,blue,blue,blue
50,601.9635736524577,blue,blue,blue
50,680.9203087618891,brown,brown,brown
50,358.1789524390732,yellow,yellow,yellow
50,468.4548495148533,yellow,yellow,yellow
50,566.4806253896652,green,green,green
51,392.41902265964075,orange,orange,green
51,626.1299142454045,blue,blue,brown
51,388.9250538560426,green,pink,pink
51,699.7395573074627,brown,brown,pink
51,586.4772578658044,orange,orange,pink
51,505.03602724651466,yellow,yellow,blue
51,508.1469839549248,green,green,brown
51,656.8647967223321,purple,purple,orange
51,573.8535718971781,yellow,yellow,purple
51,528.4671622332371,red,red,purple
51,521.5262290765097,blue,blue,red
51,506.5830280357808,red,red,green
51,564.6945130887873,pink,pink,red
51,525.5602023364445,brown,brown,red
51,542.5883053602655,pink,pink,green
51,571.1864314370424,purple,purple,brown
51,408.153686530512,brown,brown,brown
51,570.550399907638,red,red,red
51,535.4689602362569,yellow,yellow,yellow
51,597.3048962808317,pink,pink,pink
51,574.4263791658963,brown,brown,brown
51,392.21393123988213,green,green,green
51,273.50562270479975,green,green,green
51,449.99577978055913,blue,blue,blue
51,485.4171389522315,purple,purple,purple
51,360.34478312970174,orange,orange,orange
51,425.68025893163923,purple,purple,purple
51,436.00748315304367,blue,blue,blue
51,337.6008478889832,red,red,red
51,355.5835244652034,yellow,yellow,yellow
51,543.4371905549367,pink,pink,pink
51,531.6989175260644,orange,orange,orange
52,624.9145400991064,yellow,yellow,yellow
52,578.3774837784665,purple,purple,purple
52,572.2733324913238,blue,blue,blue
52,635.1273489928578,yellow,yellow,yellow
52,583.5455794178276,green,green,green
52,509.46075648349495,red,red,red
52,573.7772479676561,red,red,red
52,660.8932677593314,purple,purple,purple
52,714.9491833369693,orange,orange,orange
52,625.9942402539529,orange,orange,orange
52,678.85690207839,pink,pink,pink
52,597.174404526837,pink,pink,pink
52,660.9569437836817,brown,brown,brown
52,867.111413572864,blue,blue,blue
52,679.30917428202,green,green,green
52,626.247919343093,brown,brown,brown
52,612.7787925890625,green,green,red
52,698.9688837310833,orange,orange,yellow
52,738.8344508862227,yellow,yellow,brown
52,654.6705895004873,blue,blue,red
52,744.085343250799,pink,pink,blue
52,724.4880590796407,blue,blue,brown
52,799.4768985601711,green,green,blue
52,680.6826541977812,pink,pink,yellow
52,740.9065408580684,red,red,blue
52,790.6861720236255,brown,brown,purple
52,804.7211653359325,red,red,green
52,667.6986282270094,purple,purple,blue
52,725.394756214739,orange,orange,green
52,682.6874452752866,purple,purple,brown
52,683.8022435222349,yellow,yellow,brown
52,734.2231903410946,brown,red,red
53,727.978723729118,blue,yellow,yellow
53,659.0024790772728,red,red,purple
53,779.6247584806213,green,green,blue
53,514.0345265502881,red,red,yellow
53,568.8713367134087,yellow,yellow,red
53,651.7065060170886,pink,pink,red
53,654.7657262691627,brown,brown,yellow
53,786.1039515684315,pink,pink,brown
53,731.5771350000638,purple,purple,blue
53,712.3063748124312,brown,brown,green
53,754.4662851692044,orange,orange,blue
53,580.2862300341814,blue,blue,brown
53,775.6383669952334,purple,purple,pink
53,563.3323253221272,green,green,yellow
53,613.3359834051006,orange,orange,yellow
53,659.4113715625293,yellow,yellow,brown
53,688.5507994487285,blue,blue,blue
53,452.79874671695666,orange,orange,orange
53,606.3515531334091,green,green,green
53,623.545472033074,pink,pink,pink
53,609.8527226201721,purple,purple,purple
53,627.8349358124227,purple,purple,purple
53,719.6840942808093,yellow,yellow,yellow
53,654.0882164736959,orange,orange,orange
53,542.153376318613,blue,blue,blue
53,546.6623272839864,brown,brown,brown
53,714.3092531124671,yellow,yellow,yellow
53,738.2444483110049,red,red,red
53,585.0162360297752,brown,brown,brown
53,794.89096232129,green,green,green
53,694.8500679524994,red,red,red
53,601.9387312690385,pink,pink,pink
54,673.3854023456793,red,red,red
54,651.7103255937675,yellow,yellow,yellow
54,607.2964915933999,green,green,green
54,688.3572324749135,brown,brown,brown
54,646.7700987542129,purple,purple,purple
54,815.2063231596142,brown,brown,brown
54,707.1787482217494,pink,pink,pink
54,654.246582284927,pink,pink,pink
54,635.7936509777726,orange,orange,orange
54,688.231529651562,red,red,red
54,564.3467267626479,green,green,green
54,818.0382053362648,blue,blue,blue
54,586.2026187066776,purple,purple,purple
54,671.0457885740134,orange,orange,orange
54,731.6224761855268,yellow,yellow,yellow
54,547.853098304698,blue,blue,blue
54,743.2670483619438,green,green,brown
54,697.3108025386043,red,red,purple
54,616.5307107188586,yellow,yellow,pink
54,634.2213813205792,pink,pink,purple
54,752.8901529264499,brown,brown,purple
54,790.3810341668037,orange,orange,green
54,647.0449581902658,blue,blue,green
54,656.9174209175957,red,red,orange
54,609.3746782831273,blue,blue,brown
54,700.4051990343977,pink,pink,yellow
54,652.7397117728859,purple,purple,blue
54,732.8150768601587,yellow,yellow,red
54,792.3147936156759,green,green,yellow
54,764.7001507392629,brown,brown,purple
54,724.3483995380617,orange,orange,pink
54,587.5712130250165,purple,orange,orange
55,623.4550839759527,brown,brown,pink
55,750.482381507154,brown,brown,blue
55,611.8971128332147,orange,orange,blue
55,749.1283292938751,purple,purple,pink
55,668.3296971926104,blue,blue,yellow
55,689.5525379214147,red,red,purple
55,700.5264177916597,green,green,orange
55,628.2298534864875,yellow,yellow,orange
55,568.4420518966919,blue,blue,purple
55,700.3520454288548,green,purple,purple
55,675.392287745007,pink,pink,orange
55,531.2791996736948,pink,pink,yellow
55,563.5098880576966,red,red,purple
55,642.4461412311597,yellow,yellow,green
55,527.943183174243,orange,orange,brown
55,570.4953431206168,purple,purple,yellow
55,776.06335799987,green,green,green
55,591.5800655521944,blue,blue,blue
55,694.8260012170327,brown,brown,brown
55,543.7619171852156,blue,blue,blue
55,743.9005304303082,purple,purple,purple
55,575.6828193175371,pink,pink,pink
55,686.1570119521825,pink,pink,pink
55,705.0940050138222,red,red,red
55,734.0911474742676,orange,orange,orange
55,652.4347096481167,green,green,green
55,773.1532233520336,yellow,yellow,yellow
55,753.8573661796361,brown,brown,brown
55,535.0973356566931,purple,purple,purple
55,690.5175333154106,red,red,red
55,646.7902584658631,orange,orange,orange
55,643.9478576208927,yellow,yellow,yellow
56,536.692241094311,purple,red,red
56,609.2463105908749,yellow,yellow,purple
56,598.4966487855477,blue,blue,purple
56,315.10623052096935,purple,purple,red
56,488.9232095341024,pink,pink,orange
56,417.3598137299753,orange,orange,blue
56,436.15713420225813,brown,brown,yellow
56,318.87416069415667,brown,brown,yellow
56,582.746809294209,red,red,blue
56,415.4095088559836,yellow,yellow,brown
56,491.0210658058296,orange,orange,green
56,619.8940475842628,green,green,orange
56,430.48305166324667,green,green,purple
56,592.4160313464766,pink,pink,red
56,779.2982275456915,red,red,orange
56,460.72678549365844,blue,blue,yellow
56,475.5159981236304,orange,orange,orange
56,402.34591861334195,blue,blue,blue
56,505.63790330252647,green,green,green
56,552.7696464934259,green,green,green
56,589.815849168715,orange,orange,orange
56,572.1936053511918,red,red,red
56,424.9750964824835,pink,pink,pink
56,423.21051961062574,brown,brown,brown
56,410.5052688496738,yellow,yellow,yellow
56,495.20868362071093,red,red,red
56,412.16991814881794,yellow,yellow,yellow
56,568.5440067791349,blue,blue,blue
56,412.445799923529,purple,purple,purple
56,569.8272125573808,brown,brown,brown
56,453.7671009618444,pink,pink,pink
56,389.8842070500168,purple,purple,purple
57,617.3258710113075,red,red,red
57,805.7484790763838,blue,blue,blue
57,714.6700247925269,purple,purple,purple
57,723.4529523374518,pink,pink,pink
57,527.2446243145048,yellow,yellow,yellow
57,666.9259900692734,yellow,yellow,yellow
57,778.7642245227208,orange,orange,orange
57,490.1931288435534,green,green,green
57,513.6816154134149,brown,brown,brown
57,649.9611186683971,green,green,green
57,606.1039618749322,pink,pink,pink
57,732.1748700523236,purple,purple,purple
57,632.5076528805063,blue,blue,blue
57,698.4145514841796,brown,brown,brown
57,624.964467320516,orange,orange,orange
57,742.3578942143301,red,red,red
57,789.1766286989028,pink,pink,brown
57,654.2168004268888,red,red,green
57,768.3461804738412,yellow,yellow,green
57,893.8736793844437,orange,purple,purple
57,719.9244254102803,blue,blue,yellow
57,689.8182488839022,brown,brown,yellow
57,744.7374566387305,red,red,brown
57,627.7127341518526,brown,brown,blue
57,673.9722349129229,blue,blue,purple
57,654.2963970515074,yellow,yellow,purple
57,674.1102561783438,green,green,red
57,726.8098470502666,purple,purple,brown
57,592.7019354045126,green,green,red
57,709.1702202943135,purple,purple,orange
57,679.5507733947117,pink,pink,blue
57,593.9100620507259,orange,orange,blue
58,639.1454737506077,yellow,yellow,green
58,609.3410888566877,brown,brown,yellow
58,557.0039069075267,blue,blue,brown
58,581.434289169278,red,red,orange
58,767.9670538797845,blue,red,red
58,709.2427152149043,red,red,yellow
58,529.2457490900669,pink,pink,green
58,839.511047174657,brown,brown,orange
58,819.6152925363936,green,green,brown
58,745.6016254355538,pink,pink,yellow
58,565.3095371141391,green,green,yellow
58,632.9646904323725,orange,orange,purple
58,821.2322625643627,purple,purple,green
58,740.5736916285107,orange,orange,blue
58,685.8959829199775,yellow,yellow,blue
58,638.2465548057384,purple,purple,green
58,498.7202043382525,pink,pink,pink
58,481.574994908526,brown,brown,brown
58,592.425501739072,blue,blue,blue
58,525.4750184362259,purple,purple,purple
58,524.77677910507,green,green,green
58,610.1537825061034,brown,brown,brown
58,659.4291995369771,blue,blue,blue
58,436.80972470701494,pink,pink,pink
58,230.23376024326933,orange,orange,orange
58,506.01082697139924,yellow,yellow,yellow
58,488.4390701847617,red,red,red
58,450.95254820662626,orange,orange,orange
58,497.4685697466636,red,red,red
58,547.5856799102409,green,green,green
58,478.98949951014845,purple,purple,purple
58,469.117448316665,yellow,yellow,yellow
59,648.6404919527434,yellow,yellow,yellow
59,608.9191609561653,orange,orange,orange
59,759.1124626109447,brown,brown,brown
59,592.2260306990706,red,red,red
59,497.8421115033474,orange,orange,orange
59,621.6380975412055,purple,purple,purple
59,664.6898772750291,green,green,green
59,707.0985859669931,pink,pink,pink
59,729.5925935056891,blue,blue,blue
59,645.7123506019252,blue,blue,blue
59,629.1495407583049,red,red,red
59,575.7340162905831,green,green,green
59,621.1118666153214,purple,purple,purple
59,575.896597269388,yellow,yellow,yellow
59,641.3547876991712,pink,pink,pink
59,441.5825210981289,brown,brown,brown
59,598.2733570035053,pink,pink,blue
59,806.1221343851969,purple,purple,brown
59,563.8311338116965,pink,pink,green
59,601.0523133090549,red,red,green
59,554.0673392023123,blue,blue,pink
59,561.1846163832715,brown,brown,green
59,576.4650677111773,orange,orange,brown
59,691.1560423929966,green,green,red
59,764.8517346838403,yellow,pink,pink
59,656.9531089747344,yellow,yellow,purple
59,608.2370896646324,orange,orange,green
59,536.6953048727773,red,red,yellow
59,588.804077066996,brown,brown,blue
59,637.6732765564523,purple,purple,pink
59,747.3023811386649,green,green,pink
59,541.5733120703782,blue,blue,pink
60,576.9354889152305,purple,purple,purple
60,518.2140899444668,orange,orange,orange
60,470.2817403977484,yellow,yellow,yellow
60,538.7106533550008,yellow,yellow,yellow
60,483.69040270829584,blue,blue,blue
60,509.6680907295236,orange,orange,orange
60,409.067054214216,green,green,green
60,499.4957537702364,red,red,red
60,368.96198202004064,pink,pink,pink
60,651.9263150890167,blue,blue,blue
60,556.5551120336145,pink,pink,pink
60,472.0280576576292,brown,brown,brown
60,315.73990713951736,purple,purple,purple
60,518.8230696580351,red,red,red
60,524.7008581371497,green,green,green
60,399.77021650807905,brown,brown,brown
60,489.54579402542436,green,green,yellow
60,524.4177731256037,brown,brown,purple
60,484.152151361444,blue,blue,yellow
60,514.8930751526636,brown,brown,red
60,522.3153323045887,yellow,yellow,pink
60,618.9180356477012,orange,orange,brown
60,596.3053375313137,blue,blue,green
60,561.0173125646153,pink,pink,yellow
60,547.130637145311,green,green,pink
60,554.1439686294569,red,red,blue
60,426.4341639916125,red,red,green
60,565.9465187061171,purple,purple,green
60,501.7458718016035,orange,orange,blue
60,545.7055881335746,yellow,yellow,blue
60,456.2329443890879,pink,red,red
60,702.4094595192676,purple,purple,red
61,661.093903187382,brown,brown,blue
61,572.7813549166219,orange,orange,yellow
61,438.4163161724299,yellow,yellow,pink
61,594.8644096149453,purple,purple,brown
61,599.8783180331762,orange,orange,green
61,652.0881383022911,green,green,purple
61,608.8279675459956,blue,blue,brown
61,586.5221594349597,pink,pink,blue
61,603.9233622640777,yellow,yellow,blue
61,771.4955727187638,purple,purple,red
61,675.797583520206,green,green,orange
61,600.7055271076742,pink,pink,purple
61,760.2492017404976,brown,brown,blue
61,499.60374488181884,blue,blue,orange
61,597.334651428497,red,orange,orange
61,575.8147739129738,red,red,purple
61,519.9994153971332,brown,brown,brown
61,635.555802060673,pink,pink,pink
61,669.1403122928749,green,green,green
61,745.617775323178,orange,orange,orange
61,744.7654152229321,brown,brown,brown
61,729.9623954519941,red,red,red
61,729.0803980483224,purple,purple,purple
61,627.9108989753519,red,red,red
61,570.8261304874343,orange,orange,orange
61,584.5433547380692,green,green,green
61,562.0374705608247,blue,blue,blue
61,581.7795208710352,yellow,yellow,yellow
61,741.8099966640732,yellow,yellow,yellow
61,619.1731833169546,purple,purple,purple
61,615.8271539393579,pink,pink,pink
61,631.547384718598,blue,blue,blue
62,817.0598618118659,blue,blue,blue
62,706.371225599025,orange,orange,orange
62,547.7591662040393,yellow,yellow,yellow
62,547.6848111817203,pink,pink,pink
62,720.137162732116,brown,brown,brown
62,542.7750651209965,orange,orange,orange
62,609.9507084432909,green,green,green
62,669.9284982039721,purple,purple,purple
62,485.88308142614113,yellow,yellow,yellow
62,777.5786453080092,blue,blue,blue
62,726.8152016919119,green,green,green
62,579.7850589754735,red,red,red
62,675.9192242419867,pink,pink,pink
62,596.3984658596743,brown,brown,brown
62,730.1128174984799,red,red,red
62,527.9222685921538,purple,purple,purple
62,728.2009298626753,red,red,orange
62,691.5448192098286,orange,orange,brown
62,697.0603371570302,green,green,purple
62,606.7281573810403,brown,brown,red
62,731.5012493384229,pink,pink,green
62,743.0210160152027,purple,purple,yellow
62,530.8124958513447,pink,pink,purple
62,734.0869496327678,yellow,yellow,green
62,723.7552111645645,purple,purple,red
62,717.462605201447,red,red,purple
62,792.7544535484652,yellow,pink,pink
62,647.1001223141808,green,green,brown
62,864.2372312850307,orange,orange,purple
62,704.8482080326838,brown,brown,red
62,717.1120824525482,blue,blue,yellow
62,742.7407246584446,blue,blue,orange
63,459.7982040758484,green,green,green
63,533.2782628650756,purple,purple,purple
63,465.33158288886193,brown,brown,brown
63,571.9461573218202,orange,orange,orange
63,527.4437725050078,blue,blue,blue
63,597.335859252406,green,green,green
63,467.18658127880656,yellow,yellow,yellow
63,590.0211316530056,pink,pink,pink
63,570.343915496528,yellow,yellow,yellow
63,595.4444249762566,orange,orange,orange
63,425.9437263852717,pink,pink,pink
63,597.777214250884,purple,purple,purple
63,471.15042297092975,blue,blue,blue
63,408.05721601500505,red,red,red
63,583.4742436525408,brown,brown,brown
63,485.2673080913603,red,red,red
63,562.8821537964654,orange,orange,brown
63,726.277277184671,green,green,red
63,556.6350286259608,orange,orange,pink
63,456.2258535594831,red,red,pink
63,584.7857354847473,pink,pink,green
63,568.6823867834628,pink,pink,brown
63,530.1125899440507,brown,brown,green
63,476.4814994847894,brown,brown,purple
63,728.2081361625612,red,red,brown
63,500.06274967845275,yellow,yellow,orange
63,447.0282897793047,green,green,brown
63,523.6578697548118,blue,blue,brown
63,675.084773987649,purple,purple,green
63,710.8769494819892,purple,purple,blue
63,634.684970002257,blue,blue,brown
63,590.7930513676934,yellow,blue,blue
64,512.3311727250499,green,green,purple
64,526.8911884953378,yellow,yellow,orange
64,601.2158288069098,blue,blue,purple
64,679.4405888734176,red,red,brown
64,571.3907483249429,brown,red,red
64,571.0959859584395,blue,blue,green
64,642.3386117369463,red,red,blue
64,560.1761869281256,brown,brown,orange
64,615.8609328311444,pink,pink,yellow
64,673.9618900742068,green,green,red
64,667.7987684719549,orange,orange,yellow
64,713.9979397937855,pink,pink,yellow
64,633.4124513458248,yellow,yellow,brown
64,605.852554621402,orange,orange,pink
64,611.2526597679142,purple,purple,brown
64,574.1123234984988,purple,purple,blue
64,607.3864121566357,orange,orange,orange
64,472.8307635971652,blue,blue,blue
64,577.9365451410157,purple,purple,purple
64,430.94459474686875,green,green,green
64,521.2285743451438,purple,purple,purple
64,495.0101932365106,yellow,yellow,yellow
64,612.4903431044951,brown,brown,brown
64,601.3198653729535,blue,blue,blue
64,483.7046379540179,pink,pink,pink
64,523.2785992260315,brown,brown,brown
64,544.1807582183789,red,red,red
64,455.6994852028061,green,green,green
64,604.6276264646445,pink,pink,pink
64,638.6020958735362,red,red,red
64,412.86187329840016,yellow,yellow,yellow
64,442.9722604333406,orange,orange,orange
65,543.4551863484759,brown,brown,pink
65,442.2415593200468,yellow,blue,blue
65,702.7332779132117,pink,pink,brown
65,535.1125958690562,green,green,brown
65,554.2805009053544,green,green,orange
65,615.5328707917124,pink,pink,red
65,634.096079366311,orange,orange,green
65,556.4080307632775,brown,brown,green
65,628.5837577992963,red,red,brown
65,551.0596198413233,purple,purple,green
65,757.4943929351981,orange,orange,blue
65,550.6909241007609,yellow,yellow,purple
65,748.2149195725608,purple,purple,brown
65,520.1739163454976,blue,blue,purple
65,557.3896377030492,blue,blue,orange
65,565.3759288250384,red,red,green
65,699.8424073953745,orange,orange,orange
65,662.9514368226389,yellow,yellow,yellow
65,676.3110862459195,red,red,red
65,524.4756576153135,purple,purple,purple
65,619.4613366382571,green,green,green
65,695.6408422676565,green,green,green
65,582.8697571613511,blue,blue,blue
65,599.1014921412371,orange,orange,orange
65,653.595779262442,pink,pink,pink
65,706.5464960271925,yellow,yellow,yellow
65,720.5763152781844,brown,brown,brown
65,564.5744645120456,brown,brown,brown
65,577.9389845865486,purple,purple,purple
65,577.303243632591,pink,pink,pink
65,665.2893871276941,blue,blue,blue
65,602.8268610954277,red,red,red
66,907.5562464466198,orange,orange,orange
66,668.803923235735,blue,blue,blue
66,651.3642237817984,brown,brown,brown
66,687.9426134522827,pink,pink,pink
66,660.3904505245606,orange,orange,orange
66,607.8330107424306,brown,brown,brown
66,713.689842206072,blue,blue,blue
66,782.2385179274825,red,red,red
66,677.7196841650721,purple,purple,purple
66,666.8900012544377,green,green,green
66,764.3158644117585,yellow,yellow,yellow
66,638.7837620983704,pink,pink,pink
66,627.9032644372442,yellow,yellow,yellow
66,713.3436497764332,red,red,red
66,752.4117337824063,green,green,green
66,634.5355755357403,purple,purple,purple
66,785.3035249834352,green,green,pink
66,743.1924351555663,blue,blue,purple
66,679.4919023725682,blue,blue,green
66,866.4653179804602,yellow,yellow,blue
66,793.7993360726659,red,red,green
66,875.6301768053308,pink,pink,brown
66,759.481857469139,red,red,blue
66,843.1673769604295,pink,pink,red
66,754.8620113199188,purple,purple,pink
66,839.2223911937134,orange,orange,yellow
66,693.3881240057973,brown,brown,yellow
66,811.2291399259292,yellow,yellow,blue
66,728.9233452424071,orange,brown,brown
66,795.2808549798236,green,green,yellow
66,817.2069981173025,purple,purple,yellow
66,815.2562581723347,brown,brown,pink
67,782.0297828276182,brown,brown,brown
67,501.4986116180391,yellow,yellow,yellow
67,620.1667819320647,blue,blue,blue
67,693.430709824114,yellow,yellow,yellow
67,544.0086362774209,orange,orange,orange
67,618.0335499455158,green,green,green
67,800.4027181181631,blue,blue,blue
67,766.9345636062287,red,red,red
67,670.1804647583913,pink,pink,pink
67,531.9691914236548,green,green,green
67,680.1311912547452,brown,brown,brown
67,677.6900381486907,purple,purple,purple
67,646.9014775653179,purple,purple,purple
67,555.4851430784993,pink,pink,pink
67,676.0039327619609,red,red,red
67,462.80632040874093,orange,orange,orange
67,401.8373544242931,orange,blue,blue
67,571.5341413946193,red,red,blue
67,706.6906413120524,yellow,yellow,blue
67,646.1192706349866,pink,pink,blue
67,630.8062359592418,red,red,pink
67,673.6213577039211,blue,blue,brown
67,539.3491880310247,brown,brown,green
67,797.0321775774773,green,green,yellow
67,684.1950023638798,purple,purple,green
67,475.8153172995646,purple,purple,red
67,562.4830501321346,pink,pink,green
67,667.1370067665213,brown,brown,pink
67,490.9199446218438,yellow,yellow,purple
67,575.3748529159731,green,green,purple
67,679.3880626534662,blue,blue,purple
67,642.0051667250766,orange,orange,red
68,675.7496493400889,blue,blue,brown
68,559.0727647271584,yellow,yellow,green
68,682.8208976829782,purple,pink,pink
68,652.696341884561,brown,brown,green
68,648.9818401403678,red,red,orange
68,629.0519361524424,green,green,brown
68,669.4666941556303,red,red,green
68,605.3572310289337,brown,brown,green
68,568.0085879958075,pink,pink,purple
68,633.2408422642771,blue,blue,orange
68,542.6391079656189,green,green,red
68,563.679362045642,pink,pink,brown
68,488.4187135923746,orange,orange,red
68,559.433792400377,yellow,yellow,brown
68,754.1283725288573,orange,orange,purple
68,750.6057401223894,purple,purple,green
68,471.49267534593105,green,green,green
68,577.3657922616345,yellow,yellow,yellow
68,588.4913864673885,red,red,red
68,504.9016078962602,yellow,yellow,yellow
68,438.6585130295581,blue,blue,blue
68,526.054872292683,brown,brown,brown
68,488.87132697460294,red,red,red
68,613.0997760067202,green,green,green
68,556.4665747364674,pink,pink,pink
68,389.67470089403605,orange,orange,orange
68,481.5907618844827,brown,brown,brown
68,468.6693269001893,purple,purple,purple
68,400.69611931147574,purple,purple,purple
68,426.47070325820266,pink,pink,pink
68,556.6911997420361,orange,orange,orange
68,588.874275058696,blue,blue,blue
69,564.9545549180324,yellow,yellow,yellow
69,603.0377943235585,orange,orange,orange
69,592.9634049620405,brown,brown,brown
69,639.4834709630968,pink,pink,pink
69,628.5719821124391,red,red,red
69,529.4526489465873,purple,purple,purple
69,401.93508059738554,brown,brown,brown
69,563.8927193807554,blue,blue,blue
69,507.2363939134561,pink,pink,pink
69,594.0572474561823,yellow,yellow,yellow
69,520.4291902882401,blue,blue,blue
69,436.88983419655835,green,green,green
69,511.34865119308284,red,red,red
69,579.6483431737805,green,green,green
69,442.99019315666476,orange,orange,orange
69,452.3104466095986,purple,purple,purple
69,603.2457474408832,blue,blue,yellow
69,636.5529566419366,green,green,red
69,792.0901632886732,pink,pink,yellow
69,632.5764977881164,orange,orange,purple
69,680.4046175463964,purple,purple,green
69,717.0704177594603,red,red,blue
69,650.8934931370213,green,green,purple
69,613.4862255952512,red,red,purple
69,579.8208066279586,brown,brown,red
69,698.052037050401,brown,brown,blue
69,580.1922336482513,yellow,yellow,blue
69,759.3118848479811,pink,blue,blue
69,626.9293206130336,blue,blue,brown
69,541.6798072595731,purple,purple,brown
69,661.7911682704497,orange,orange,green
69,687.5497157401918,yellow,yellow,orange
70,749.0726309193972,orange,orange,green
70,667.3838472776279,purple,purple,pink
70,748.3290979678218,blue,blue,green
70,877.5075395525976,brown,brown,red
70,786.0390347353898,yellow,yellow,green
70,648.2937244561326,green,green,pink
70,645.615978089495,brown,brown,orange
70,722.2012952195627,blue,blue,green
70,817.4830105014053,pink,pink,brown
70,789.4075402601711,orange,orange,brown
70,672.1191469006907,red,red,green
70,724.315416835851,purple,purple,brown
70,769.8741079308904,red,red,pink
70,742.3581323895856,yellow,yellow,green
70,860.9067652717663,pink,pink,brown
70,822.3208568603729,green,purple,purple
70,786.6688830916748,orange,orange,orange
70,603.267412887329,brown,brown,brown
70,586.2280842816406,green,green,green
70,748.2657526384994,orange,orange,orange
70,702.4641053615302,red,red,red
70,654.1673060688905,blue,blue,blue
70,767.9810240420139,green,green,green
70,699.0924421819949,pink,pink,pink
70,657.0198053194869,red,red,red
70,775.5129140962314,yellow,yellow,yellow
70,543.3251798432784,yellow,yellow,yellow
70,680.8053019403866,purple,purple,purple
70,736.3912401570758,blue,blue,blue
70,730.9480017614871,pink,pink,pink
70,521.7213842621491,brown,brown,brown
70,690.5659100307787,purple,purple,purple
71,765.4160518994883,orange,orange,orange
71,515.9158059767883,green,green,green
71,596.8991123037733,purple,purple,purple
71,586.9003029525646,brown,brown,brown
71,627.7881311561308,orange,orange,orange
71,558.2611874766495,blue,blue,blue
71,396.4979204555176,red,red,red
71,506.66727682940706,pink,pink,pink
71,566.3094695087357,brown,brown,brown
71,587.1938074223392,green,green,green
71,695.313956448045,purple,purple,purple
71,628.7411894743439,yellow,yellow,yellow
71,546.2911358401167,pink,pink,pink
71,536.1370676247499,blue,blue,blue
71,594.7473850388228,red,red,red
71,601.3984020460261,yellow,yellow,yellow
71,678.798288927297,orange,orange,yellow
71,844.6912021396233,yellow,yellow,brown
71,615.3578351874205,yellow,yellow,green
71,723.3874466983718,purple,purple,blue
71,734.4270144007297,brown,brown,red
